pid,composition,lml,white_added,second_exception
440,l*p+r,-563.903098659,False,False
440,l*r*p,-1670.18584742,True,True
441,l,-1483.30699911,False,False
441,p,-1494.38998303,False,False
441,r,79.5963416213,False,False
441,l+r,21.0225556552,True,False
441,l+p,-1142.92355781,False,False
441,p+r,-91.1047751907,True,False
441,l*r,-1570.5278734,False,False
441,l*p,-1483.30701234,False,False
441,p*r,-574.219391922,False,False
441,l+r+p,83.1378757066,False,False
441,l+r*p,-547.932298048,False,False
441,l*r+p,-8.90595504531,True,False
441,l*p+r,21.0225537565,True,False
441,l*r*p,-1686.39279093,True,True
442,l,-568.816505899,False,False
442,p,-579.906237572,False,False
442,r,999.196256528,False,False
442,l+r,854.051550463,False,False
442,l+p,848.373444918,False,False
442,p+r,110.086101627,True,False
442,l*r,-579.906217132,False,False
442,l*p,-198.749979886,True,False
442,p*r,994.046268543,False,False
442,l+r+p,989.169402675,False,False
442,l+r*p,848.969515254,False,False
442,l*r+p,845.286166202,False,False
442,l*p+r,110.086075844,True,False
442,l*r*p,-579.90621779,False,False
443,l,-482.516732649,False,False
443,p,-493.067152951,False,False
443,r,956.359021568,False,False
443,l+r,993.734577366,False,False
443,l+p,988.113640304,False,False
443,p+r,993.755351214,False,False
443,l*r,-493.067087456,False,False
443,l*p,-482.475442898,True,False
443,p*r,991.032279688,False,False
443,l+r+p,99.7692519441,True,False
443,l+r*p,102.129445592,True,False
443,l*r+p,986.116418987,False,False
443,l*p+r,232.165984931,False,False
443,l*r*p,-493.06709206,False,False
444,l,-1005.35391596,False,False
444,p,-1015.41233457,False,False
444,r,461.436678127,False,False
444,l+r,461.436436955,False,False
444,l+p,-744.351935555,True,False
444,p+r,51.9039826776,True,False
444,l*r,34.3484733372,True,False
444,l*p,-1005.35392936,False,False
444,p*r,463.110461945,False,False
444,l+r+p,440.4143332,False,False
444,l+r*p,461.691285121,False,False
444,l*r+p,458.222299209,False,False
444,l*p+r,462.059215828,False,False
444,l*r*p,-71.9520124931,False,False
445,l,-590.545231533,False,False
445,p,-590.795719528,False,False
445,r,466.706293411,False,False
445,l+r,458.091891554,False,False
445,l+p,-579.819739867,False,False
445,p+r,466.706288728,False,False
445,l*r,-590.795710627,False,False
445,l*p,-434.655001376,False,False
445,p*r,535.136927279,False,False
445,l+r+p,-469.141392733,False,False
445,l+r*p,548.718455866,False,False
445,l*r+p,458.844794863,False,False
445,l*p+r,-436.048451096,False,False
445,l*r*p,-590.79570965,False,False
446,l,-608.535576749,False,False
446,p,-607.703156334,False,False
446,r,461.506576554,False,False
446,l+r,460.936968038,False,False
446,l+p,-601.112385685,False,False
446,p+r,-604.478262736,False,False
446,l*r,-14.2610413196,True,False
446,l*p,-500.39656222,False,False
446,p*r,510.835715385,False,False
446,l+r+p,458.979767198,False,False
446,l+r*p,510.61581743,False,False
446,l*r+p,-480.649868787,True,False
446,l*p+r,-462.940819983,False,False
446,l*r*p,-14.2610413552,True,False
447,l,-1517.76812931,False,False
447,p,-1517.77527678,False,False
447,r,-396.963561895,False,False
447,l+r,-403.734607794,True,False
447,l+p,-1516.46859011,False,False
447,p+r,-396.963561243,False,False
447,l*r,-1550.40092267,False,False
447,l*p,-1241.91440819,True,False
447,p*r,-599.919599122,False,False
447,l+r+p,-403.532360305,True,False
447,l+r*p,-556.377213113,False,False
447,l*r+p,-406.516042564,False,False
447,l*p+r,-1241.92922615,False,False
447,l*r*p,-342.998707582,False,False
448,l,-588.049967681,False,False
448,p,-591.898245131,False,False
448,r,549.710922251,False,False
448,l+r,574.666917062,False,False
448,l+p,-492.087099814,False,False
448,p+r,587.672478219,False,False
448,l*r,-591.898233613,False,False
448,l*p,-588.032245176,False,False
448,p*r,685.723238506,False,False
448,l+r+p,-328.430485391,False,False
448,l+r*p,652.908840717,False,False
448,l*r+p,-591.89824291,False,False
448,l*p+r,-213.49958281,False,False
448,l*r*p,-591.898235684,False,False
449,l,-527.214962285,False,False
449,p,-528.540303649,False,False
449,r,740.365799535,False,False
449,l+r,50.2608900705,True,False
449,l+p,-20.3066150615,False,False
449,p+r,740.365804157,False,False
449,l*r,-528.540283297,False,False
449,l*p,-423.419180466,False,False
449,p*r,658.688575446,False,False
449,l+r+p,-504.51319556,False,False
449,l+r*p,808.821964668,False,False
449,l*r+p,-376.475852842,False,False
449,l*p+r,-441.236864901,False,False
449,l*r*p,-528.540287597,False,False
450,l,-1179.11654408,False,False
450,p,-1188.67020376,False,False
450,r,52.4835082501,False,False
450,l+r,53.5796244755,False,False
450,l+p,-961.084982369,False,False
450,p+r,60.0752742486,False,False
450,l*r,-142.295497824,True,False
450,l*p,-984.927790891,False,False
450,p*r,128.450429302,False,False
450,l+r+p,48.0016144216,False,False
450,l+r*p,121.681478935,False,False
450,l*r+p,-702.148469993,True,False
450,l*p+r,43.5597332859,False,False
450,l*r*p,91.0203356621,False,False
451,l,-523.732001831,False,False
451,p,-411.827063937,False,False
451,r,416.664793553,False,False
451,l+r,415.673006172,False,False
451,l+p,-424.395696505,False,False
451,p+r,-454.857131423,False,False
451,l*r,-522.088073078,False,False
451,l*p,-474.898485223,False,False
451,p*r,275.475564948,False,False
451,l+r+p,415.673006092,False,False
451,l+r*p,458.735733182,False,False
451,l*r+p,-452.940829034,False,False
451,l*p+r,-369.832550225,False,False
451,l*r*p,-522.088072223,False,False
452,l,-883.403831764,False,False
452,p,-887.25835899,False,False
452,r,15.3269948584,False,False
452,l+r,58.1472073823,False,False
452,l+p,-746.797295302,False,False
452,p+r,62.5172900752,False,False
452,l*r,-132.009229792,True,False
452,l*p,-246.115305921,True,False
452,p*r,126.537295599,False,False
452,l+r+p,-723.842735848,True,False
452,l+r*p,116.589358732,False,False
452,l*r+p,-722.698682694,False,False
452,l*p+r,-149.636536815,False,False
452,l*r*p,-104.900887719,True,False
453,l,-1665.91863407,False,False
453,p,-1665.92220869,False,False
453,r,-955.110447115,False,False
453,l+r,-954.56058836,True,False
453,l+p,-1607.21145635,False,False
453,p+r,-955.110447154,False,False
453,l*r,-962.960238408,False,False
453,l*p,-1224.85139117,False,False
453,p*r,-979.234281965,False,False
453,l+r+p,-956.075621528,False,False
453,l+r*p,-1071.98837962,False,False
453,l*r+p,-1686.23549099,False,False
453,l*p+r,-1490.69739927,True,False
453,l*r*p,-1686.25963466,False,False
454,l,-698.67960854,False,False
454,p,-709.219080456,False,False
454,r,559.011710711,False,False
454,l+r,27.2561959713,True,False
454,l+p,84.6817285262,False,False
454,p+r,559.053206092,False,False
454,l*r,15.2311238579,True,False
454,l*p,-698.679953176,False,False
454,p*r,671.334759374,False,False
454,l+r+p,-283.266108834,True,False
454,l+r*p,-2099.33611945,True,True
454,l*r+p,219.348677091,False,False
454,l*p+r,-716.576792492,False,False
454,l*r*p,617.489174085,False,False
455,l,-599.421361853,False,False
455,p,-609.904640994,False,False
455,r,816.262323678,False,False
455,l+r,57.8975965645,True,False
455,l+p,154.933593793,False,False
455,p+r,816.262317024,False,False
455,l*r,51.9868276942,True,False
455,l*p,-599.42438981,False,False
455,p*r,899.323890419,False,False
455,l+r+p,-278.998466528,False,False
455,l+r*p,893.936309015,False,False
455,l*r+p,784.698765418,False,False
455,l*p+r,816.294227163,False,False
455,l*r*p,58.5442288218,True,False
456,l,-1317.92757976,False,False
456,p,-1318.1439556,True,False
456,r,-496.192290711,False,False
456,l+r,-494.333921402,False,False
456,l+p,-1007.98431806,False,False
456,p+r,-496.192290782,False,False
456,l*r,-1397.31819289,False,False
456,l*p,-1307.81801253,False,False
456,p*r,-743.372489454,False,False
456,l+r+p,-396.120199026,False,False
456,l+r*p,-505.081622399,False,False
456,l*r+p,-513.640495143,False,False
456,l*p+r,-602.400591787,False,False
456,l*r*p,-1397.31819577,False,False
457,l,-588.180990419,False,False
457,p,-587.377403488,False,False
457,r,509.82670409,False,False
457,l+r,509.192338793,False,False
457,l+p,-586.572396191,False,False
457,p+r,-6.49756656823,True,False
457,l*r,-587.377395033,False,False
457,l*p,-474.326804458,False,False
457,p*r,472.290984282,False,False
457,l+r+p,507.874757084,False,False
457,l+r*p,547.942431182,False,False
457,l*r+p,-389.449594774,False,False
457,l*p+r,-482.143295995,False,False
457,l*r*p,-587.377393844,False,False
458,l,-470.987170314,False,False
458,p,-472.105778576,False,False
458,r,760.164337004,False,False
458,l+r,759.205100109,False,False
458,l+p,-447.613138128,False,False
458,p+r,760.16407635,False,False
458,l*r,-472.105670707,False,False
458,l*p,-1.58725634661,True,False
458,p*r,652.530154149,False,False
458,l+r+p,28.5945556544,True,False
458,l+r*p,804.790637965,False,False
458,l*r+p,-358.257345018,False,False
458,l*p+r,-515.663275101,True,True
458,l*r*p,-472.105674078,False,False
459,l,-1610.95101148,False,False
459,p,-1610.95146834,False,False
459,r,-1275.41626893,False,False
459,l+r,-1275.41611886,True,False
459,l+p,-1587.16258722,False,False
459,p+r,-1275.41626893,False,False
459,l*r,-1316.30137378,False,False
459,l*p,-1405.8644529,False,False
459,p*r,-1373.8013772,False,False
459,l+r+p,-88164.1020319,True,False
459,l+r*p,-1302.10249091,False,False
459,l*r+p,-1316.2565666,False,False
459,l*p+r,-1458.88905584,False,False
459,l*r*p,-1674.56620859,False,False
460,l,-475.368321509,False,False
460,p,-279.664446595,False,False
460,r,743.016351606,False,False
460,l+r,742.463604642,False,False
460,l+p,-473.670024744,False,False
460,p+r,740.001215607,False,False
460,l*r,-473.947730656,False,False
460,l*p,-473.94773162,False,False
460,p*r,32.3883366936,True,False
460,l+r+p,738.997626832,False,False
460,l+r*p,790.074313069,False,False
460,l*r+p,-473.947763655,False,False
460,l*p+r,-472.303179529,False,False
460,l*r*p,-473.947730669,False,False
461,l,-559.076787906,False,False
461,p,-567.97385767,True,False
461,r,521.123828797,False,False
461,l+r,522.928398809,False,False
461,l+p,-379.55407335,False,False
461,p+r,521.123817223,False,False
461,l*r,-567.973845126,False,False
461,l*p,-441.897910877,False,False
461,p*r,616.061127956,False,False
461,l+r+p,-64.2926024317,False,False
461,l+r*p,30.8075051747,True,False
461,l*r+p,-567.973856816,False,False
461,l*p+r,522.659495803,False,False
461,l*r*p,-567.973846351,False,False
462,l,-1183.19748055,False,False
462,p,-1183.67545214,False,False
462,r,319.858311,False,False
462,l+r,319.906663019,False,False
462,l+p,-987.239195027,False,False
462,p+r,319.877136668,False,False
462,l*r,282.353660168,False,False
462,l*p,-1177.15036297,True,False
462,p*r,395.684128524,False,False
462,l+r+p,-465.774495227,False,False
462,l+r*p,316.271391318,False,False
462,l*r+p,-708.678734251,False,False
462,l*p+r,-821.089221757,True,False
462,l*r*p,343.565784818,False,False
463,l,-540.127909008,False,False
463,p,-543.486615492,False,False
463,r,502.895471395,False,False
463,l+r,502.655963636,False,False
463,l+p,-280.923610081,False,False
463,p+r,501.127912635,False,False
463,l*r,-543.486600874,False,False
463,l*p,-299.640637665,False,False
463,p*r,573.958075384,False,False
463,l+r+p,-493.227579426,False,False
463,l+r*p,580.095649572,False,False
463,l*r+p,500.003426372,False,False
463,l*p+r,502.972099318,False,False
463,l*r*p,-543.486601533,False,False
464,l,-733.521008849,False,False
464,p,-732.71834025,False,False
464,r,207.924119987,False,False
464,l+r,-123.228645684,False,False
464,l+p,-733.520780978,False,False
464,p+r,209.074911411,False,False
464,l*r,-130.130233101,True,False
464,l*p,-603.43641259,False,False
464,p*r,259.715544722,False,False
464,l+r+p,-648.888050503,True,False
464,l+r*p,-92.0344146786,True,False
464,l*r+p,-732.718341185,False,False
464,l*p+r,207.924068539,False,False
464,l*r*p,-129.010837755,True,False
465,l,-1276.2488716,False,False
465,p,-1276.23922499,False,False
465,r,-483.763226419,False,False
465,l+r,-483.767333384,False,False
465,l+p,-1276.24887141,False,False
465,p+r,-483.763226778,False,False
465,l*r,-491.786259037,False,False
465,l*p,-1276.2392276,True,False
465,p*r,-504.825250861,False,False
465,l+r+p,-1276.24887389,False,False
465,l+r*p,-504.827488068,False,False
465,l*r+p,-488.564818887,False,False
465,l*p+r,-1187.05860796,False,False
465,l*r*p,-406.046788182,False,False
466,l,-562.303236454,False,False
466,p,-567.832045731,False,False
466,r,594.00879104,False,False
466,l+r,626.603217251,False,False
466,l+p,-704.979396604,True,True
466,p+r,623.901928103,False,False
466,l*r,-567.832027157,False,False
466,l*p,-562.283377118,False,False
466,p*r,596.292411716,False,False
466,l+r+p,-482.399862367,False,False
466,l+r*p,720.287531492,False,False
466,l*r+p,-567.83203904,False,False
466,l*p+r,633.534102284,False,False
466,l*r*p,-567.832030435,False,False
467,l,-419.441209978,False,False
467,p,-426.922242867,False,False
467,r,726.932678501,False,False
467,l+r,727.769666527,False,False
467,l+p,-238.359755977,False,False
467,p+r,696.645529588,False,False
467,l*r,-426.922204902,False,False
467,l*p,-419.163332714,True,False
467,p*r,796.614420738,False,False
467,l+r+p,-234.71101424,False,False
467,l+r*p,719.768960173,False,False
467,l*r+p,164.186585607,False,False
467,l*p+r,-268.332596232,False,False
467,l*r*p,-426.922204149,False,False
468,l,-1002.37177213,False,False
468,p,-1004.07077997,False,False
468,r,158.155768636,False,False
468,l+r,148.104955929,False,False
468,l+p,-614.075431784,False,False
468,p+r,-1004.19220415,True,False
468,l*r,-85.7727558962,True,False
468,l*p,-1975.71958704,False,False
468,p*r,232.237976416,False,False
468,l+r+p,158.000821459,False,False
468,l+r*p,227.149180252,False,False
468,l*r+p,147.995107507,False,False
468,l*p+r,-70.4506859183,True,False
468,l*r*p,217.36119086,False,False
469,l,-511.791186987,False,False
469,p,-510.531906437,False,False
469,r,527.769431186,False,False
469,l+r,526.762120291,False,False
469,l+p,-510.236978559,False,False
469,p+r,26.6310090981,True,False
469,l*r,-510.531883221,False,False
469,l*p,192.818293711,False,False
469,p*r,609.965065917,False,False
469,l+r+p,526.761899107,False,False
469,l+r*p,609.283795289,False,False
469,l*r+p,36.0053566221,False,False
469,l*p+r,-504.678633887,True,False
469,l*r*p,-510.531886531,False,False
470,l,-760.964629294,False,False
470,p,-760.271841403,False,False
470,r,281.381493053,False,False
470,l+r,-24.9794815111,True,False
470,l+p,-581.379663379,False,False
470,p+r,-627.195945099,False,False
470,l*r,64.6918409105,False,False
470,l*p,-458.104815925,False,False
470,p*r,347.2074083,False,False
470,l+r+p,281.129237663,False,False
470,l+r*p,-17.9163603378,True,False
470,l*r+p,-589.200068883,True,False
470,l*p+r,27.0627528112,False,False
470,l*r*p,-33.8854044286,True,False
471,l,-1602.92587792,False,False
471,p,-1623.80915499,False,False
471,r,-1193.6890752,False,False
471,l+r,-1193.688873,False,False
471,l+p,-1584.64771299,False,False
471,p+r,-1194.7758702,False,False
471,l*r,-1662.23747915,False,False
471,l*p,-1251.88862082,False,False
471,p*r,-1218.41824989,False,False
471,l+r+p,-1398.48149256,False,False
471,l+r*p,-1205.12256993,False,False
471,l*r+p,-1662.23172341,False,False
471,l*p+r,-1261.28806138,False,False
471,l*r*p,-1231.41296862,False,False
472,l,-455.215884199,False,False
472,p,-453.31296499,False,False
472,r,655.309602043,False,False
472,l+r,654.333850748,False,False
472,l+p,-418.985450437,False,False
472,p+r,-344.316840334,True,False
472,l*r,-453.312930766,False,False
472,l*p,-357.48145332,True,False
472,p*r,716.625281074,False,False
472,l+r+p,657.888047284,False,False
472,l+r*p,48.7555816248,True,False
472,l*r+p,-411.987001751,False,False
472,l*p+r,-462.104330885,False,False
472,l*r*p,-453.312929312,False,False
473,l,-399.444483395,False,False
473,p,-317.712862597,True,False
473,r,890.120059486,False,False
473,l+r,888.837373046,False,False
473,l+p,-400.318496712,True,False
473,p+r,-317.786304534,False,False
473,l*r,-397.442286446,False,False
473,l*p,-445.781845709,True,True
473,p*r,917.904095417,False,False
473,l+r+p,888.837366737,False,False
473,l+r*p,919.553768807,False,False
473,l*r+p,-317.866614186,False,False
473,l*p+r,4.65107675665,True,False
473,l*r*p,-397.442263738,False,False
474,l,-998.194211896,False,False
474,p,-1000.36435843,False,False
474,r,293.653908675,False,False
474,l+r,293.677372306,False,False
474,l+p,-909.640690768,False,False
474,p+r,293.653489093,False,False
474,l*r,273.236234749,False,False
474,l*p,-55016.1162468,True,True
474,p*r,355.305472446,False,False
474,l+r+p,305.761049624,False,False
474,l+r*p,-28.2475441917,True,False
474,l*r+p,-54.5740211367,True,False
474,l*p+r,-28357.2276813,True,True
474,l*r*p,313.424893382,False,False
475,l,-583.590378961,False,False
475,p,-516.308870064,False,False
475,r,401.932303001,False,False
475,l+r,401.442206784,False,False
475,l+p,-581.486874959,False,False
475,p+r,401.933866334,False,False
475,l*r,-582.76511764,False,False
475,l*p,-625.140608401,False,False
